regime,source,target,source_sensor_id,target_sensor_id,importance,in_adjacency,hops,hop_bucket,road_distance_m,has_road_distance,haversine_m_reference_only,source_lat,source_lon,target_lat,target_lon
free_flow,183,9,767495,717816,0.243078,False,11,>8,,False,20937.6,34.10377,-118.24992,34.15562,-118.4686
free_flow,158,133,764794,716953,0.24268,False,10,>8,,False,21986.3,34.16028,-118.46808,34.09458,-118.24279
free_flow,186,3,717823,717447,0.242581,False,10,>8,,False,23818.5,34.20264,-118.47326,34.07248,-118.26772
free_flow,134,9,716951,717816,0.241969,False,10,>8,,False,23137.4,34.08581,-118.23182,34.15562,-118.4686
free_flow,180,153,717510,773995,0.241428,False,12,>8,,False,28116.0,34.17128,-118.51976,34.14483,-118.21587
free_flow,28,9,767573,717816,0.241033,False,9,>8,,False,22237.8,34.12964,-118.22901,34.15562,-118.4686
free_flow,108,9,767454,717816,0.239455,False,10,>8,,False,22242.9,34.14352,-118.22733,34.15562,-118.4686
free_flow,166,131,772669,765099,0.239338,False,9,>8,,False,24381.7,34.07828,-118.22834,34.16378,-118.47224
free_flow,203,9,717595,717816,0.238624,False,-1,unreachable,,False,26337.0,34.14163,-118.1829,34.15562,-118.4686
free_flow,63,153,769443,773995,0.2369,False,9,>8,,False,20597.0,34.15574,-118.43931,34.14483,-118.21587
free_flow,66,181,767610,717513,0.235481,False,11,>8,,False,29388.7,34.18555,-118.21766,34.17339,-118.5368
free_flow,49,172,716956,772178,0.235074,False,9,>8,,False,23453.8,34.10658,-118.25544,34.16903,-118.49885
free_flow,159,18,717466,769953,0.234068,False,10,>8,,False,16103.8,34.09359,-118.30918,34.20672,-118.19992
free_flow,127,18,717472,769953,0.233855,False,10,>8,,False,15929.4,34.10045,-118.31601,34.20672,-118.19992
free_flow,59,46,767366,767609,0.23216,False,10,>8,,False,23736.4,34.21216,-118.47341,34.18555,-118.21733
free_flow,183,181,767495,717513,0.231628,False,12,>8,,False,27514.2,34.10377,-118.24992,34.17339,-118.5368
free_flow,77,124,765171,716942,0.231494,False,10,>8,,False,26353.9,34.16789,-118.46896,34.0593,-118.21451
free_flow,134,131,716951,765099,0.231027,False,9,>8,,False,23768.1,34.08581,-118.23182,34.16378,-118.47224
free_flow,45,172,774011,772178,0.230574,False,-1,unreachable,,False,27489.5,34.14747,-118.20123,34.16903,-118.49885
free_flow,138,81,772513,769431,0.230328,False,9,>8,,False,22579.7,34.06871,-118.23661,34.15843,-118.45664
free_flow,182,124,717825,716942,0.230318,False,-1,unreachable,,False,29867.9,34.22164,-118.47307,34.0593,-118.21451
free_flow,149,185,763995,717821,0.23001,False,9,>8,8676.7,True,6266.6,34.21979,-118.40931,34.20112,-118.47361
free_flow,69,18,717497,769953,0.228238,False,10,>8,,False,20508.0,34.15685,-118.41456,34.20672,-118.19992
free_flow,87,124,772597,716942,0.226001,False,11,>8,,False,29486.0,34.17109,-118.50495,34.0593,-118.21451
free_flow,89,11,767351,767471,0.223664,False,9,>8,,False,22737.3,34.18022,-118.47022,34.15691,-118.22469
free_flow,138,131,772513,765099,0.221752,False,9,>8,,False,24130.5,34.06871,-118.23661,34.16378,-118.47224
free_flow,87,17,772597,716337,0.219763,False,9,>8,,False,23030.8,34.17109,-118.50495,34.07732,-118.28186
free_flow,180,202,717510,717592,0.219574,False,10,>8,,False,27330.4,34.17128,-118.51976,34.14604,-118.2243
free_flow,166,185,772669,717821,0.2152,False,13,>8,,False,26383.9,34.07828,-118.22834,34.20112,-118.47361
free_flow,145,185,761003,717821,0.208946,False,10,>8,,False,16022.6,34.15546,-118.30841,34.20112,-118.47361
free_flow,149,48,763995,760650,0.182265,False,9,>8,,False,22882.1,34.21979,-118.40931,34.07505,-118.23256
free_flow,59,48,767366,760650,0.177184,False,10,>8,,False,26902.2,34.21216,-118.47341,34.07505,-118.23256
